"Subject" "ActivityName" "odyAcc-mean()-X" "odyAcc-mean()-Y" "odyAcc-mean()-Z" "odyAcc-std()-X" "odyAcc-std()-Y" "odyAcc-std()-Z" "GravityAcc-mean()-X" "GravityAcc-mean()-Y" "GravityAcc-mean()-Z" "GravityAcc-std()-X" "GravityAcc-std()-Y" "GravityAcc-std()-Z" "BodyAccJerk-mean()-X" "BodyAccJerk-mean()-Y" "BodyAccJerk-mean()-Z" "BodyAccJerk-std()-X" "BodyAccJerk-std()-Y" "BodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X"
"134" 23 "SITTING" 0.273351251617647 -1.97173115263235 -2.49253774975 -9.87607636617647 -9.34933559264706 -9.02398058382353 0.936509242941176 0.0934998503382353 -2.72133288520588 -9.84536722205882 -9.60917426323529 -9.23953600294118 0.0770022352205882 -0.845723680410779 -2.07617017955456 -9.84561803823529 -9.78045837794118 -9.75978995 -3.09097161617647 -5.24435616197059 -0.492463929808824 -9.80363734264706 -9.48109526029412 -9.597186325 -7.60220158529412 -3.87111108607353 -4.75639828426912 -9.87084633970588 -9.80727445294118 -9.88130142058824 -9.3084547882353 -9.24963263235294 -9.3084547882353 -9.24963263235294 -9.82375503382353 -9.73668776323529 -9.36593426911765 -9.37006097352941 -9.86514066029412 -9.79226997941177 -9.86325670882353 -9.53460406470588 -9.42031166764706 -9.88345258235294 -9.30781487205882 -8.96740186847059 -1.04832893167176 -0.674411922370588 -1.17743134416176 -9.84550863529412 -9.78136218235294 -9.72656226029412 -9.86019630441177
"135" 23 "STANDING" 0.277899323235294 -2.83522946432647 -2.93834289117647 -9.85421519558824 -9.584444925 -9.29409745147059 0.919857125882353 -1.92467310735294 -2.70080851459706 -9.84610385 -9.84818648823529 -9.47199734411765 0.0750206478676471 -0.518184678615 -2.06415461210882 -9.83141958970588 -9.75219983676471 -9.73595215441176 -3.20909372128088 -5.36390070580662 0.0549534490882353 -9.42011240294118 -9.48074760882353 -9.62389689411765 -6.26866616029412 -3.90513356938235 -5.37615649844265 -9.72770702058824 -9.72509523235294 -9.84654516470588 -9.57212267058824 -9.516698575 -9.57212267058824 -9.516698575 -9.78671485441176 -9.74811528235294 -9.38430293382353 -9.23796565588235 -9.763992525 -9.72387365294118 -9.83627197058824 -9.62831825294118 -9.45170568823529 -9.86333385588235 -9.58042411176471 -9.26110099117647 -1.66393174948529 -1.86886778294118 -1.68148486126926 -9.83283252058824 -9.75176561617647 -9.69610229705882 -9.84531642205882
"136" 23 "WALKING" 0.273211884237288 -2.50203695021102 -4.19133721694915 -3.13521773389831 -2.66077952491356 -0.123745949969492 0.939809688644068 -1.6176137 -1.60763360338983 -9.77230903898305 -9.66550706949153 -9.32981341864407 -0.793122492156102 -1.63165414065424 -1.51019308008475 -2.99534249322034 -2.51781364488136 -1.99629186684407 -2.87937457309661 -3.76821503741356 -0.0507464350677966 -4.97324026 0.18753456559322 -2.64180389178644 -2.52067472526271 -1.68457747729661 -1.96686704421322 -3.63969434576271 0.199030341745763 -3.74456768135593 -3.34569107210508 -2.57378797288136 -3.34569107210508 -2.57378797288136 -2.40563208766102 -2.24135762088305 -2.09970456969153 -0.635735807523729 -1.85023076330678 -0.124879717707458 -2.80620041051356 -2.32505050538983 -1.16168585375424 -3.29807279830508 -2.6545786721017 -0.434778691145763 -2.95068816111864 -0.585545571847458 -0.57670005361017 -3.0393035220339 -3.10575565069661 -1.98802938333559 -2.86034782547458
"137" 23 "WALKING_DOWNSTAIRS" 0.289897411148148 -2.60972508221889 -3.62514259940741 -1.90569558199074 -0.524384963247037 0.154844552444444 0.923711401296296 -2.66386901481481 -3.20986965925926 -9.50790837407407 -9.3901254962963 -9.05888257592593 -1.83850089435185 -2.04781576559259 -1.94306882926852 -0.137517752890741 -2.64603959112963 -1.43168440897241 -1.7939390530037 -2.87681384566111 -0.595585720811111 -4.21448316777778 -0.272554249388889 -2.69325239524074 -1.9284576349463 -2.20896503830741 -2.00368866011481 -3.2301569962963 -0.624663984361111 -3.6786963962963 -0.318189198638889 0.0383601395185185 -0.318189198638889 0.0383601395185185 -1.06604827738889 0.292087200087037 -1.71963638734444 -1.02472685017778 -1.72814519762037 -1.04907654597778 -0.043753404712963 -0.605162636185185 0.259714509240741 -1.66323452803704 -1.69277973990741 -0.740615420468519 -3.1473729852037 -2.03236576833333 -0.548594886777778 -0.290322508222222 -2.65527436342778 -0.713458398055556 -1.19609491642593
"138" 23 "WALKING_UPSTAIRS" 0.203432106196078 -3.01870816056667 -3.31334790219412 -2.58337996739608 -1.81398772231373 -0.215233932766667 0.843438810196078 -2.14481808235294 -3.5593445 -9.33344481568627 -9.10474557058824 -9.02065910392157 -1.34886167641176 -1.34529683140784 -1.05797902903922 -3.81315689411765 -3.44046533529412 -4.08094020392157 -1.14077999895294 -2.55765451413725 -2.21910766127451 -5.53491244431373 -2.93681861176471 -2.27016073717451 -2.44517204076471 -1.49875775289216 -2.13869487307843 -5.48318881568627 -4.93514122352941 -5.43765425882353 -2.89977654431961 -2.89911947058824 -2.89977654431961 -2.89911947058824 -3.11143885098039 -3.62708849411765 -2.90662401220451 -3.71075409460784 -5.04367150588235 -5.51275188627451 -2.9624224627451 -2.64598365006863 -2.23070223772549 -2.69722630790196 -1.42788843349137 -0.259471590517647 -4.34156673563726 -2.36554718056863 -2.37224838942549 -3.76999825294118 -3.54704568627451 -3.46605238039216 -4.24877553333333
"139" 24 "LAYING" 0.233596479305556 -1.95950614861111 -1.32736748611111 -9.67984021111111 -9.83126461944445 -9.73566958888889 -3.59292534027778 0.738430699305556 0.683839909722222 -9.60412164305555 -9.93454358055556 -9.79239668194444 0.08072123275 -0.278100615845833 -2.34979659267278 -9.8636543375 -9.82430495 -9.83087366805556 -2.48666288669444 -6.24412772361111 0.111730746333333 -9.82651720138889 -9.60299550972222 -9.8170136125 -6.31644390277778 -3.88797632679167 -5.30965663055556 -9.79865720555556 -9.78091312777778 -9.92381595972222 -9.718540425 -9.69354834166667 -9.718540425 -9.69354834166667 -9.85529270555556 -9.83605927361111 -9.53791512638889 -9.57829934722222 -9.82780873888889 -9.78659102222222 -9.75893687083333 -9.80830362083333 -9.76634815694444 -9.65167081805556 -9.84571808472222 -9.73057781805556 -4.13432769555556 0.15202302625 0.0279632465083333 -9.85998546805556 -9.82140613888889 -9.81549689583333 -9.88140517777778
"140" 24 "SITTING" 0.273475690147059 -2.24637648292353 -3.78028109264706 -9.90593766617647 -9.56255962058824 -9.57056111470588 0.919637604411765 0.182254651955882 -0.527197301117647 -9.89660149852941 -9.71692544705882 -9.63406795735294 0.0763318528529412 -0.802704970763971 -2.06622461911721 -9.88564382205882 -9.79573678088235 -9.84662946764706 -2.77835107100441 -6.53120685166176 -0.138098444514706 -9.88111648676471 -9.77954005147059 -9.71277654117647 -7.62739795882353 -4.0616936 -5.09520658027206 -9.91442007794118 -9.89780810588235 -9.89850160294118 -9.68979156470588 -9.63779683235294 -9.68979156470588 -9.63779683235294 -9.85555822352941 -9.85418456176471 -9.64633252352941 -9.69257162647059 -9.91306424705882 -9.90724530735294 -9.89529506764706 -9.62773200147059 -9.66991781176471 -9.91100005441177 -9.54998005147059 -9.54402697794118 -2.02889187353235 -1.85939306831765 -1.00025884382324 -9.88857403235294 -9.79228238382353 -9.81971300147059 -9.892888075
"141" 24 "STANDING" 0.280348883913043 -2.81614645858272 -3.7387896762029 -9.8725587115942 -9.36871974347826 -9.30283530144928 0.96644228 -2.20113938985507 -2.85036751196232 -9.92197591884058 -9.68155388695652 -9.4618494942029 0.0746177416521739 -1.20837935676377 -1.81112304027578 -9.80573836811594 -9.67745638695652 -9.77716354927536 -3.20333493594348 -6.30468716131884 -0.0441499972753623 -9.60738660289855 -9.67298518695652 -9.69958678115942 -6.02741805507246 -4.37229745652174 -5.17180379565217 -9.75856809130435 -9.81983572028986 -9.83276883478261 -9.50061017681159 -9.4790101173913 -9.50061017681159 -9.4790101173913 -9.77620953913043 -9.73108343043478 -9.54518594057971 -9.5310477884058 -9.82387268985507 -9.79995718695652 -9.84183633623188 -9.48970158405797 -9.53817599275362 -9.88851853478261 -9.34454791304348 -9.23802467681159 -0.750707635927536 -2.32925686463623 -1.95168314423188 -9.8116164057971 -9.67720592463768 -9.74170468405797 -9.81721691014493
"142" 24 "WALKING" 0.276980816034483 -3.20166935710517 -3.95760917068966 -4.7076236637931 -2.69234503103448 -2.88840016206897 0.95970108137931 -3.87765574137931 -1.40910029827586 -9.83132400344828 -9.62578844310345 -9.62822966551724 -1.33414614543966 -1.44723545231034 -1.81379388827586 -4.85863255344828 -3.02220161206897 -4.91189466034483 -3.50560816602759 -5.13150722033793 0.028198350637931 -5.80597373275862 -4.87166280172414 -3.96154003275862 -2.83352456295172 -2.51896138805172 -2.79769209173103 -4.90773455517241 -5.14246569655172 -5.57968202931034 -2.99983613965517 -4.8106401862069 -2.99983613965517 -4.8106401862069 -3.99722201034483 -4.09824562586207 -4.03064156896552 -5.63863212586207 -5.07824745862069 -5.56022765862069 -4.92419802586207 -2.23510239137931 -3.44493013448276 -4.62733639137931 -1.90804163965517 -3.14646918448276 -3.25925632931034 -2.56024017336724 -2.23027589872759 -5.09628168793103 -3.52829307068966 -4.69920224310345 -5.07640734482759
"143" 24 "WALKING_DOWNSTAIRS" 0.288631208909091 -3.00786377885818 -4.38566451090909 -3.57642760990545 -2.44101178829273 -2.97511829254545 0.950883416727273 -2.91683906181818 -2.17385825818182 -9.61845327454545 -9.41478979454545 -9.42207718727273 -1.15865916067273 -2.19598685910055 -2.00183721056364 -3.37218894 -2.59508410281818 -3.34272216092727 -2.10260545653818 -2.60709955484 -0.289789143814545 -4.43667911272727 -4.84673524 -4.91077244909091 -2.27156863307273 -2.53040830719636 -3.10555504449091 -3.66640234308 -5.19326735090909 -4.78690941272727 -3.51098333789091 -2.70417845539455 -3.51098333789091 -2.70417845539455 -2.85306141272727 -2.62939992094545 -3.04965806363636 -4.08000121090909 -4.97152238363636 -4.59159852363636 -2.55918846567273 -2.39316991553818 -2.84457418244182 -2.14100261666727 -2.90239923349091 -2.92766214001818 -5.41663870181818 -1.86290512555273 0.0675687782534546 -3.76175794909091 -2.75806369090909 -2.73578231314545 -3.55930598
"144" 24 "WALKING_UPSTAIRS" 0.269881106779661 -3.09861324715085 -3.72690673220339 -3.44399351355932 -3.03256481286441 -2.55601012881356 0.906369500508475 -2.37498409152542 -2.27134869152542 -9.62190567457627 -9.16690779830508 -9.34952938983051 -1.13104989047458 -1.6700547708339 -1.78568300767644 -4.9876467220339 -5.1522075220339 -5.23807264237288 -1.20496474398814 -2.68413449683051 -1.1790900247678 -5.77426408813559 -5.68534124576271 -2.89693279491525 -2.80567039408 -1.78400680050847 -1.83105993935593 -6.40489537966102 -6.46644373728814 -6.48975330847458 -2.26402822033898 -3.0685447 -2.26402822033898 -3.0685447 -4.88487620508475 -4.41068689830508 -3.4928224559322 -5.03929060169492 -6.58751629152542 -6.38180352881356 -3.95790553898305 -2.87948298474576 -3.12792211016949 -3.26165553050847 -3.42507796826102 -2.83143443389831 -5.02463282542373 -3.38976408213559 -2.79297272511746 -5.15644617288136 -5.27604243559322 -4.8339098779661 -5.27104719152542
"145" 25 "LAYING" -0.152020001780822 -2.3023297629589 -2.81542639783562 -9.09116474109589 -7.19497380753425 -7.4539632019726 -4.48773764246575 0.0469556078493151 0.145446759136986 -8.29554947808219 -6.93879333512329 -6.53414694724658 -0.10167738160274 -1.25616931506438 -1.71182555202192 -9.73323412328767 -9.45687169726027 -9.6783552630137 -1.68186904986027 -4.05191721857671 -0.312840724369863 -8.89769639726027 -9.36630803287671 -9.1092799 -4.03313412128767 -4.35149349385753 -4.44795109139178 -9.57381145068493 -9.71564323013699 -9.74242254520548 -6.01847700721918 -6.70643479506849 -6.01847700721918 -6.70643479506849 -9.62161355890411 -9.61931605342466 -8.09688545342466 -8.56017369726027 -9.69783262465753 -9.6830952260274 -9.29147371232877 -7.97942246558904 -8.16197953561644 -9.02547712465753 -7.03979814813699 -7.03611743266986 -4.24621126500274 -2.10102271855562 -2.17733747294521 -9.72859085753425 -9.46802003561644 -9.62632674520548 -9.76423984657534
"146" 25 "SITTING" 0.278541482461538 -1.91123292726154 -2.13014967230769 -9.91892828615385 -9.47958526752308 -9.65139552153846 0.865686078153846 0.208287142261538 -0.359543143207692 -9.88879980615385 -9.63415016923077 -9.69459982461538 0.0752087009912308 -0.444483729690769 -1.72952457307431 -9.92278621692308 -9.82870991692308 -9.88433153384615 -3.12165693230769 -6.63135125036923 -0.0742848025692308 -9.89907584153846 -9.81193501846154 -9.72637558615385 -8.13319298615385 -3.92532485312923 -5.14036871429231 -9.92304653846154 -9.91315767692308 -9.91491387846154 -9.70409337076923 -9.60003414461539 -9.70409337076923 -9.60003414461539 -9.89545142461538 -9.88311804923077 -9.66568718615385 -9.70639125692308 -9.9286465 -9.91766403076923 -9.91405498153846 -9.59117259384615 -9.74776131230769 -9.92124279384615 -9.46312495784615 -9.62090614615385 -2.71270370990615 -0.666038093923077 -0.512447458372308 -9.92478846153846 -9.82957002923077 -9.86326396461538 -9.92750109846154
"147" 25 "STANDING" 0.278013701621622 -2.58133035885135 -2.29461062394595 -9.91970126756757 -9.54569225945946 -9.64642688108108 0.929794733108108 -1.59316786486486 0.201182106486486 -9.93148267702703 -9.80642970675676 -9.67792578648649 0.0752337295675676 -0.79029909896527 -2.0086984378838 -9.88312658378378 -9.7227241054054 -9.87062685135135 -2.87534051005946 -6.64616067244595 -0.0625105595810811 -9.71357421216216 -9.76757621081081 -9.71814139189189 -6.05988247432432 -3.95946560540541 -5.40084856351351 -9.77909693918919 -9.8724214 -9.80722294459459 -9.72663592162162 -9.68075629324324 -9.72663592162162 -9.68075629324324 -9.84647071216216 -9.82637080945946 -9.67077442837838 -9.59884274324324 -9.85091991216216 -9.83230809594595 -9.90093202837838 -9.59846189054054 -9.74051231216216 -9.92851743243243 -9.5417933 -9.6212373972973 -1.25624960204189 -1.5739332617027 -0.482372656245811 -9.88404654864865 -9.72554452972973 -9.84832251216216 -9.89339890810811
"148" 25 "WALKING" 0.278992759054054 -2.87694845003784 -4.18286452567568 -5.96007443513514 -2.63453900135135 -4.37133403243243 0.937483114459459 -2.10056155135135 0.188416273486486 -9.79499263243243 -9.65093441081081 -9.44995731216216 -0.837387776863514 -1.24912424137905 -2.3521054057527 -6.07620931621622 -3.82619718513514 -6.75601403648649 -3.12079993674324 -5.05186821007527 0.0669267191486486 -4.01158753783784 -6.04032097432432 -5.62775245405405 -2.31488519991892 -2.68861028192027 -2.78441975424013 -5.07957094054054 -7.99635384189189 -6.59576163108108 -4.0528943 -5.65601466081081 -4.0528943 -5.65601466081081 -5.38291424594595 -5.42870062567568 -3.94362401351351 -4.89809386081081 -6.78466069054054 -7.57032544864865 -6.09038908918919 -2.63414498513514 -5.33563220540541 -5.91449956486487 -3.03752407162162 -4.30624587162162 -3.55846353239189 -2.63349031358108 -2.42077451541486 -6.25595376891892 -4.3445519972973 -6.59286392837838 -6.24145724594595
"149" 25 "WALKING_DOWNSTAIRS" 0.291329666206897 -3.41480620747172 -3.21152755705172 -3.00768554827586 -2.39662771273448 -4.57972381896552 0.929627532241379 -6.08849056724138 0.21879595837931 -9.64470066724138 -9.37816011034483 -9.2619169637931 -0.626914715913793 -1.97990930620517 -1.84162432833276 -5.01968387931035 -3.71661522413793 -7.11494695517241 -2.04170812065517 -2.7034593736069 -0.928570021362069 -3.1691402305 -5.23377914655172 -4.43780454482759 -2.10144741683414 -2.10400537730172 -2.47939503387948 -4.30134387586207 -8.10444542413793 -5.99481997931034 -2.57277866551724 -2.81293703213793 -2.57277866551724 -2.81293703213793 -5.0048333137931 -4.82976929827586 -2.78525002644828 -3.8216092137931 -6.64713625172414 -6.7960595137931 -3.72245192931034 -2.88210246281034 -5.56097089137931 -2.8104543137931 -2.42393080252586 -4.49465441724138 -5.54632665344828 -2.50307219360345 -2.23708898541379 -5.25789450689655 -4.15699643793103 -6.86843959310345 -5.22153341034483
"150" 25 "WALKING_UPSTAIRS" 0.277995411384615 -3.43448062699446 -3.32166934641538 -4.59775646153846 -2.93835531472308 -2.96523975076923 0.927693239538462 -2.17641282461538 -1.10363290995231 -9.50878450307692 -9.31758272769231 -8.82722399076923 -0.882108608547692 -1.70065497233369 -1.35652084270308 -6.63642746307692 -6.27131235692308 -8.12458372307692 -1.03797978441538 -1.78284885622769 -0.426343025029231 -5.22881115538462 -4.33673383846154 -5.64195608923077 -2.91129953733846 -1.73400338020615 -1.68471593559108 -6.93854902307692 -8.39699143076923 -7.46268282923077 -3.05772199076923 -4.80006649846154 -3.05772199076923 -4.80006649846154 -6.79160843538462 -6.74513059846154 -3.26023124769231 -4.44536840618 -7.77106026615385 -8.24883302769231 -5.21649838769231 -3.80150805384615 -5.42931828 -4.37975786923077 -2.68786223101538 -2.93065162923077 -6.04565581538462 -3.93835257413846 -4.77348698923077 -6.68208156461538 -6.40849424923077 -7.93266971230769 -6.90213625846154
"151" 26 "LAYING" 0.271645864540789 -1.91895728026316 -1.45152356447368 -9.69445445263158 -9.83231351842105 -9.84500013157895 -6.21309715263158 0.803015011578947 0.614523405921053 -9.44472488552632 -9.87887995263158 -9.84081708947368 0.0866502529210526 -0.0999301533065789 -2.54678598501347 -9.89315824868421 -9.87182887763158 -9.89064628947368 -2.35414220861579 -6.29415073815789 0.152436344328947 -9.90328197763158 -9.79325678815789 -9.69302237763158 -7.42756356447368 -3.96682720394737 -4.94745817894737 -9.92665154868421 -9.89063341973684 -9.93759841842105 -9.76785042368421 -9.64355190394737 -9.76785042368421 -9.64355190394737 -9.89970604210526 -9.89101949473684 -9.51863594736842 -9.65676821973684 -9.9219798 -9.89917354473684 -9.73262289210526 -9.83664034342105 -9.84923123552632 -9.67971891447368 -9.83317083947368 -9.84854487894737 -3.13640349490789 -0.154782953223684 0.320784059934211 -9.89224043947368 -9.87115080789474 -9.87308252236842 -9.90410106973684
"152" 26 "SITTING" 0.160907681282051 -2.0143061713359 -2.02356436214103 -9.79768987948718 -9.42331718820513 -9.50004414102564 0.782955611794872 -0.578681500551282 0.314387627435897 -9.65082925641026 -9.50182590080769 -9.44580863846154 -0.037643187551282 -0.625906053261923 -1.78566017539359 -9.9225839525641 -9.86215215641026 -9.90008710512821 -2.71654673469359 -6.13631949731667 -0.187322834602564 -9.9102770051282 -9.73444813846154 -9.66441338076923 -7.70140658076923 -4.00828443205128 -5.25459928246154 -9.95882512051282 -9.93139833846154 -9.91929788974359 -9.53079994102564 -9.34727770533333 -9.53079994102564 -9.34727770533333 -9.90898435769231 -9.89986111666667 -9.54052945897436 -9.64742022307692 -9.94466446282051 -9.94033207051282 -9.82579546025641 -9.54299410641026 -9.67519149358974 -9.78755176794872 -9.40181544666667 -9.4478134025641 -2.27067104716667 -0.919977375897436 -1.18476364664412 -9.92025427435897 -9.85862886410257 -9.87989982948718 -9.9329986051282
"153" 26 "STANDING" 0.281127035405405 -2.93229408301622 -2.39929166216216 -9.93069368783784 -9.49466155405405 -9.62988401351351 0.965460891621622 -1.82244701486486 0.0884142682297297 -9.92678782162162 -9.66986433783784 -9.64228470675676 0.0753578207972973 -0.739331531778514 -1.75327491966284 -9.90498355 -9.75935485405405 -9.86693448648649 -2.65469296926892 -6.64568095561487 -0.132244994216216 -9.73785111216216 -9.82408142702703 -9.74891360675676 -6.09278201216216 -4.09011992972973 -5.07210695810811 -9.78472409324324 -9.89766989864865 -9.85992503243243 -9.68511694324324 -9.62697299189189 -9.68511694324324 -9.62697299189189 -9.86985213648649 -9.82626252972973 -9.68673955540541 -9.62653585540541 -9.8854482527027 -9.84253792432432 -9.91993372297297 -9.58402317837838 -9.7321515527027 -9.93702408378378 -9.47829677432432 -9.6002779554054 -0.512252957140541 -1.53152935062162 -0.620003181485135 -9.90586982162162 -9.76267058648649 -9.84563921216216 -9.91275662027027
"154" 26 "WALKING" 0.279264443728814 -2.45949779953559 -3.55153677288136 -3.66702403898305 -3.39149555284746 -3.33486502542373 0.960647754576271 -1.33922185084746 0.108738699508475 -9.80055651016949 -9.69040314237288 -9.66231561694915 -1.00930653130508 -1.9133410320322 -1.64981026116559 -3.28452881355932 -2.85091166271186 -3.97483516101695 -3.1243615047339 -4.20946334845763 0.00414668858305085 -4.92885711355932 -5.7573544779661 -3.54549059491525 -2.54832114351695 -2.90129949148983 -2.18807005812373 -4.17438636101695 -5.87000110847458 -4.85543001525424 -2.96653094237288 -4.21848313898305 -2.96653094237288 -4.21848313898305 -2.90758024915254 -2.79350754237288 -3.92092024067797 -5.38329286101695 -5.1239882559322 -6.03468672372881 -3.21959549661017 -3.08946120415254 -3.3953964559322 -3.66785018474576 -2.96831896440678 -3.84445322372881 -3.53312425342373 -3.17291891217966 0.240364343627119 -3.6422676440678 -3.12638051016949 -3.98673189830508 -3.51065957627119
"155" 26 "WALKING_DOWNSTAIRS" 0.2792845828 -2.913893767786 -3.17438809 0.13394797302 -1.9213594845 -3.155899746 0.9467972718 -7.02092971 0.1539063202 -9.627219918 -9.354258554 -9.330817682 -0.926331763302 -1.956270522982 -1.686633390154 -3.185128048146 -2.811986507256 -3.793359516 -2.206895343966 -2.9458417520368 -0.89216455914 -3.643442704 -4.734080504 -3.320502392 -2.5840547379076 -1.763612079796 -1.40565635008 -3.13736463684 -5.471984382 -3.589516378 -0.43771762316 0.03256320524 -0.43771762316 0.03256320524 -3.25147536725 -3.33909554574 -3.423219338 -3.334009608 -4.187798104 -4.63140795 -1.345428971084 -1.85189526836 -2.992566744 0.02036324496 -2.916810579924 -3.466485178 -5.514383554 -2.66595786396 -0.29587653026 -2.585328351298 -2.771419039416 -3.601146078 -3.35267174362
"156" 26 "WALKING_UPSTAIRS" 0.272691394545455 -3.61088096914709 -3.44916341818182 -2.43871109636364 -1.87665901056727 -4.04596936545455 0.942095257090909 -2.46169656181818 -2.02130075507945 -9.62011392181818 -9.37858157818182 -9.29636797636364 -0.874256562945455 -1.93182920023636 -2.01197833968 -3.02094305090909 -3.99771473818182 -6.77995585454546 -1.77867241111091 -2.40317241130909 -0.229544766456364 -5.50274396 -6.03097110545455 -3.24188780363636 -2.76853912032727 -2.07056595143418 -2.83829366649273 -5.15829417272727 -7.25210290909091 -5.56390218 -2.71920560181818 -2.56710695970909 -2.71920560181818 -2.56710695970909 -4.04463896363636 -3.34531344727273 -3.44427047636364 -5.14032410181818 -6.48099850181818 -6.61829656545455 -2.95141259090909 -2.99617388716364 -4.99502759272727 -3.44309797454545 -2.01257867279455 -4.00902256363636 -4.15549745054545 -2.8667374662 -2.63643254954545 -3.13524845454545 -4.19344696 -6.39741264909091 -3.42075432
"157" 27 "LAYING" 0.274102492432432 -1.79867611216216 -1.38378453648649 -9.78455153108108 -9.83736043783784 -9.86636996081081 -5.30434604864865 0.567879494054054 0.84539238027027 -9.71183862702703 -9.93701742972973 -9.76894149189189 0.0157564054324324 -0.0398799365148649 -3.19279655924404 -9.86471899324324 -9.85159461756757 -9.89685146621622 -2.66984367141324 -6.55731432027027 0.118738360783784 -9.88837212162162 -9.8428747527027 -9.7837499972973 -7.83506091486487 -3.67090708573892 -5.04762203378378 -9.93503720810811 -9.93025877297297 -9.93296720540541 -9.82091652162162 -9.78920176216216 -9.82091652162162 -9.78920176216216 -9.88372773648649 -9.88586771351351 -9.6691759445946 -9.71915732837838 -9.94355043783784 -9.93484313243243 -9.80631846891892 -9.82915951891892 -9.87356589864865 -9.77615702567568 -9.84269087972973 -9.86582387972973 -2.85891937097973 0.0103141828513514 0.268259144986487 -9.86679572567568 -9.85257277297297 -9.88033129054054 -9.87477465405405
"158" 27 "SITTING" 0.273941302571429 -1.68232036737143 -2.2602712923 -9.88580107714286 -9.71579125714286 -9.65858735142857 0.839464714 0.212947021371429 0.276417431042857 -9.82445738 -9.82553336571429 -9.67268066 0.0779038963571429 -0.429582635494714 -2.08084792906143 -9.90658097857143 -9.85097470714286 -9.88904001571429 -2.70330594 -6.42324953334286 -0.163511774555714 -9.88492425142857 -9.82067465142857 -9.75713310142857 -8.20016577 -4.00308794271429 -5.25879042671143 -9.93640318285714 -9.92226442142857 -9.91766787571428 -9.79481668857143 -9.69526674714286 -9.79481668857143 -9.69526674714286 -9.89467178285714 -9.89200539571429 -9.63565474 -9.70782132714286 -9.94034710714286 -9.92112829571429 -9.88682108428571 -9.74057855571429 -9.74665817 -9.88659196428571 -9.71266062714286 -9.63220672571429 -2.56303353727143 -0.506347416308286 -1.18180413698571 -9.90839607428572 -9.85238583714286 -9.87087721142857 -9.91292270714286
"159" 27 "STANDING" 0.279566921625 -2.0937300906225 -2.0617332337875 -9.919515835 -9.55171419 -9.62408444875 0.965351492 -1.88504847375 -1.34237669675625 -9.94012162875 -9.7964105225 -9.68169953625 0.074969980825 -0.269519451608512 -1.847613693998 -9.87628362 -9.75829725 -9.87354788 -2.9201212195625 -6.994588287325 -0.1746120150375 -9.699020075 -9.82498991125 -9.81281807 -7.05298734 -4.17471753375 -5.2177092025625 -9.826424495 -9.90798007875 -9.889703575 -9.72753287375 -9.663601145 -9.72753287375 -9.663601145 -9.85347620125 -9.8415908975 -9.68702956625 -9.65693334 -9.89532103875 -9.88819784 -9.9012181225 -9.61356141125 -9.7414624525 -9.9287582525 -9.54381606375 -9.58924794125 -0.5373981196 -1.2441204394625 -0.99358264613625 -9.87771749375 -9.7586868 -9.851113755 -9.8860681
"160" 27 "WALKING" 0.276849485438596 -3.15783882479324 -3.64016425789474 -3.48475560526316 -1.99106068596491 -2.97318273508772 0.944759287368421 -1.87497034561403 -2.55355267368421 -9.79866136842105 -9.73792999824561 -9.56593490526316 -0.948076240877193 -1.24224195145965 -1.73801831619298 -3.16184021578947 -3.7029619507807 -4.01188539824561 -3.2344272606 -3.05948793585965 -0.023106596845614 -6.06860248596491 -5.29865057894737 -2.50120409298246 -2.74893716395082 -2.41611311989825 -1.79338314007018 -5.23256879298246 -6.34105502807018 -4.26346962631579 -2.38853875263158 -4.07355787017544 -2.38853875263158 -4.07355787017544 -2.30500549298246 -2.66138940350877 -3.96638753684211 -4.82452355789474 -5.62587199473684 -6.18718628596491 -3.08702374385965 -3.42013190701754 -3.12372595438596 -3.65256349298246 -2.67741550175439 -3.45515217192982 -3.67786713157895 0.154280392119298 0.125747022105263 -3.45482736842105 -2.66297884385965 -3.82617091578947 -3.46610413333333
